Word,Entity
Jose,I-location
.,o
,
Oh,o
yes,o
!,o
A,B-movie_name
Madea,I-movie_name
Family,I-movie_name
Funeral,I-movie_name
.,o
I,o
've,o
been,o
wanting,o
to,o
see,o
this,o
picture,o
.,o
,
No,o
.,o
I,o
do,o
n't,o
want,o
to,o
buy,o
any,o
tickets,o
.,o
,
I,o
would,o
like,o
to,o
know,o
what,o
time,o
it,o
's,o
playing,o
at,o
the,o
West,B-theater_name
Wind,I-theater_name
Capitol,I-theater_name
Drive-in,I-theater_name
?,o
,
Look,o
up,o
for,o
1st,B-show_date
of,I-show_date
March,I-show_date
please,o
.,o
,
Perfect,o
.,o
Thanks,o
for,o
your,o
help,o
.,o
That,o
will,o
be,o
all,o
.,o
,
I,o
want,o
to,o
watch,o
a,o
movie,o
at,o
Sonoma,B-theater_name
Cinema,I-theater_name
.,o
,
I,o
want,o
to,o
find,o
movies,o
in,o
Sonoma,B-location
.,o
,
Are,o
there,o
any,o
other,o
movies,o
?,o
I,o
want,o
to,o
watch,o
something,o
in,o
3d,B-show_type
.,o
,
Shazam,B-movie_name
!,I-movie_name
sounds,o
great,o
!,I-movie_name
I,o
want,o
to,o
watch,o
in,o
Tuesday,B-show_date
next,I-show_date
week,I-show_date
.,o
What,o
times,o
are,o
there,o
?,o
,
Sounds,o
good,o
to,o
me,o
.,o
,
No,o
",",o
I,o
'll,o
purchase,o
later,o
.,o
That,o
is,o
all,o
.,o
,
I,o
want,o
to,o
go,o
out,o
to,o
watch,o
a,o
movie,o
",",o
can,o
you,o
find,o
me,o
some,o
good,o
shows,o
in,o
Pleasant,B-location
Hill,I-location
?,o
,
What,o
else,o
is,o
there,o
?,o
,
I,o
like,o
the,o
sound,o
of,I-movie_name
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
.,o
What,o
time,o
can,o
I,o
watch,o
it,o
if,o
I,o
want,o
to,o
see,o
a,o
regular,B-show_type
show,o
at,o
Century,B-theater_name
Downtown,I-theater_name
?,o
,
I,o
want,o
to,o
watch,o
it,o
on,o
6th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
That,o
sounds,o
good,o
.,o
That,o
's,o
all,o
I,o
need,o
for,o
now,o
.,o
,
Can,o
you,o
find,o
me,o
a,o
movie,o
to,o
see,o
?,o
,
Find,o
me,o
movies,o
in,o
Morgan,B-location
Hill,I-location
.,o
,
Find,o
me,o
something,o
else,o
like,o
a,o
regular,B-show_type
show,o
.,o
,
Shazam,B-movie_name
!,I-movie_name
works,o
for,o
me,o
.,o
,
No,o
",",o
now,o
right,o
now,o
.,o
I,o
want,o
to,o
see,o
it,o
at,o
CineLux,B-theater_name
Tennant,I-theater_name
Station,I-theater_name
on,o
the,o
4th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
What,o
time,o
is,o
it,o
playing,o
then,o
?,o
,
That,o
is,o
great,o
.,o
,
No,o
",",o
that,o
is,o
all,o
.,o
Thanks,o
.,o
,
I,o
am,o
in,o
a,o
mood,o
to,o
watch,o
some,o
movie,o
.,o
,
Show,o
me,o
movies,o
in,o
Santa,B-location
Clara,I-location
.,o
I,o
would,o
prefer,o
a,o
regular,B-show_type
show,o
.,o
,
I,o
think,o
Dumbo,B-movie_name
sounds,o
great,o
.,o
What,o
are,o
the,B-show_date
timings,o
for,o
it,o
and,o
I,o
want,o
to,o
see,o
it,o
on,o
the,B-show_date
1st,I-show_date
.,o
,
OK.,o
That,o
is,o
all,o
.,o
,
Can,o
you,o
help,o
me,o
find,o
a,o
movie,o
to,o
watch,o
?,o
,
I,o
'd,o
like,o
a,o
location,o
in,o
San,B-location
Ramon,I-location
.,o
,
Anything,o
else,o
available,o
?,o
,
I,o
'd,o
like,o
a,o
Ghost,B-genre
movie,o
.,o
Can,o
you,o
find,o
anything,o
else,o
?,o
,
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
sounds,o
awesome,o
!,o
,
No,o
",",o
not,o
at,o
the,o
moment,o
.,o
,
Do,o
you,o
know,o
screening,o
times,o
for,o
this,I-show_date
movie,o
for,o
Saturday,B-show_date
this,I-show_date
week,I-show_date
.,o
,
Any,o
other,o
showtimes,o
?,o
I,o
'd,o
prefer,o
watching,o
it,o
in,o
3d,B-show_type
at,o
Regal,B-theater_name
Crow,I-theater_name
Canyon,I-theater_name
.,o
,
Perfect,o
.,o
Do,o
you,o
know,o
the,o
theater,o
's,o
address,o
?,o
,
Can,o
you,o
please,o
tell,o
me,o
the,o
ticket,o
price,o
?,o
,
That,o
's,o
perfect,o
.,o
That,o
will,o
be,o
all,o
for,o
now,o
!,o
,
Hey,o
",",o
can,o
you,o
help,o
me,o
find,o
a,o
movie,o
theater,o
?,o
,
Could,o
you,o
look,o
in,o
Union,B-location
City,I-location
?,o
,
Captain,B-movie_name
Marvel,I-movie_name
works,o
.,o
What,o
are,o
the,o
times,o
?,o
,
It,o
will,o
be,o
on,o
the,o
7th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
That,o
sounds,o
good,o
.,o
,
No,o
",",o
not,o
right,o
now,o
.,o
,
I,o
am,o
looking,o
for,o
a,o
movie,o
.,o
,
I,o
am,o
in,o
Alameda,B-location
.,o
,
What,o
are,o
the,o
other,o
options,o
?,o
,
Missing,B-movie_name
Link,I-movie_name
sounds,o
good,o
.,o
What,o
time,o
is,o
it,o
on,o
at,o
?,o
,
March,B-show_date
2nd,I-show_date
please,o
.,o
,
How,o
much,o
is,o
the,o
ticket,o
and,o
what,o
genre,o
is,o
the,o
movie,o
?,o
,
That,o
all,o
sounds,o
good,o
.,o
,
No,o
not,o
right,o
now,o
.,o
That,o
is,o
everything,o
for,o
now,o
thanks,o
.,o
,
I,o
would,o
like,o
to,o
see,o
a,o
Fantasy,B-genre
movie,o
.,o
,
I,o
want,o
to,o
see,o
a,o
movie,o
in,o
Mountain,B-location
View,I-location
.,o
,
I,o
would,o
like,o
to,o
see,o
Dumbo,B-movie_name
.,o
What,o
time,o
is,o
it,o
showing,o
at,o
ShowPlace,B-theater_name
ICON,I-theater_name
?,o
,
Any,o
time,o
on,o
the,o
1st,B-show_date
of,I-show_date
March,I-show_date
,
That,o
would,o
be,o
awesome,o
.,o
,
No,o
",",o
not,o
yet,o
.,o
,
No,o
.,o
You,o
have,o
already,o
been,o
helpful,o
.,o
,
My,o
friend,o
and,o
I,o
are,o
looking,o
for,o
a,o
movie,o
to,o
go,o
to,o
.,o
What,o
movies,o
are,o
showing,o
in,o
San,B-location
Rafael,I-location
?,o
,
Oh,o
",",o
I,o
forgot,o
about,o
Captain,B-movie_name
Marvel,I-movie_name
.,o
That,o
one,o
would,o
be,o
perfect,o
.,o
,
No,o
",",o
I,o
am,o
not,o
going,o
to,o
purchase,o
a,o
ticket,o
yet,o
.,o
,
Actually,o
",",o
what,o
time,o
is,o
the,o
movie,o
.,o
I,o
want,o
to,o
see,o
it,o
in,o
an,o
imax,B-show_type
theater,o
.,o
,
I,o
am,o
hoping,o
to,o
go,o
on,o
the,o
1st,B-show_date
of,I-show_date
March,I-show_date
.,o
,
Alright,o
",",o
how,o
much,o
is,o
that,o
ticket,o
?,o
,
What,o
type,o
of,o
movie,o
is,o
Captain,o
Marvel,o
?,o
I,o
just,o
want,o
to,o
make,o
sure,o
it,o
is,o
the,o
one,o
I,o
had,o
in,o
mind,o
.,o
,
OK,o
",",o
I,o
think,o
that,o
is,o
the,o
right,o
one,o
.,o
That,o
's,o
all,o
I,o
need,o
today,o
.,o
,
I,o
would,o
like,o
to,o
find,o
a,o
movie,o
to,o
watch,o
.,o
,
I,o
am,o
looking,o
for,o
movies,o
being,o
show,o
in,o
San,B-location
Jose,I-location
.,o
,
No,o
",",o
find,o
some,o
other,o
movies,o
.,o
,
No,o
",",o
find,o
some,o
other,o
movies,o
.,o
Search,o
for,o
movies,o
being,o
shown,o
in,o
Santa,B-location
Rosa,I-location
instead,o
.,o
Any,o
type,o
of,o
movie,o
is,o
fine,o
.,o
,
I,o
want,o
to,I-movie_name
watch,o
How,B-movie_name
to,I-movie_name
Train,I-movie_name
Your,I-movie_name
Dragon,I-movie_name
:,I-movie_name
The,I-movie_name
Hidden,I-movie_name
World,I-movie_name
.,o
,
No,o
",",o
I,o
do,o
not,o
want,o
to,o
purchase,o
tickets,o
right,o
now,o
?,o
,
What,o
time,o
can,o
I,o
watch,o
it,o
on,o
March,B-show_date
2nd,I-show_date
at,o
3rd,B-theater_name
Street,I-theater_name
Cinema,I-theater_name
.,o
,
That,o
sounds,o
good,o
.,o
,
No,o
",",o
thank,o
you,o
for,o
your,o
help,o
.,o
,
I,o
would,o
like,o
to,o
find,o
a,o
movie,o
to,o
watch,o
in,o
Sonoma,B-location
.,o
,
Please,o
find,o
some,o
more,o
options,o
.,o
,
Shazam,B-movie_name
would,o
be,o
great,o
.,o
What,o
time,o
is,o
it,o
showing,o
?,o
,
I,o
want,o
to,o
watch,o
a,o
3d,B-show_type
showing,o
of,I-show_date
it,o
on,o
the,o
5th,B-show_date
of,I-show_date
March,I-show_date
.,o
,
What,o
kind,o
of,o
movie,o
is,o
it,o
?,o
,
Where,o
's,o
the,o
theater,o
at,o
?,o
And,o
how,o
much,o
is,o
it,o
?,o
,
That,o
sounds,o
great,o
.,o
,
No,o
",",o
I,o
do,o
n't,o
want,o
to,o
buy,o
them,o
right,o
now,o
.,o
,
Nope,o
",",o
that,o
'll,o
be,o
all,o
.,o
Thanks,o
again,o
!,o
,
I,o
wan,o
na,o
see,o
movies,o
to,o
watch,o
,
search,o
for,o
movies,o
shown,o
in,o
SFO,B-location
,
Ash,B-movie_name
Is,I-movie_name
Purest,I-movie_name
White,I-movie_name
is,o
good,o
,
I,o
would,o
like,o
to,o
see,o
it,o
tomorrow,B-show_date
,
I,o
wan,o
na,o
see,o
Embarcadero,B-theater_name
Center,I-theater_name
Cinema,I-theater_name
and,o
in,o
imax,B-show_type
,
what,o
is,o
the,o
ticket,o
cost,o
?,o
,
sounds,o
very,o
good,o
,
I,o
'd,o
like,o
to,o
search,o
for,o
a,o
fun,o
film,o
to,o
watch,o
.,o
,
Could,o
you,o
find,o
films,o
shown,o
in,o
San,B-location
Ramon,I-location
for,o
me,o
?,o
,
Please,o
look,o
for,o
other,o
films,o
.,o
I,o
would,o
like,o
to,o
watch,o
at,o
The,B-theater_name
Lot,I-theater_name
City,I-theater_name
Center,I-theater_name
.,o
,
Little,B-movie_name
is,o
the,o
one,o
for,o
me,o
.,o
When,o
can,o
I,o
watch,o
it,o
?,o
I,o
'd,o
like,o
to,o
watch,o
it,o
today,B-show_date
.,o
,
That,o
sounds,o
perfect,o
for,o
me,o
.,o
,
Nah,o
",",o
I,o
do,o
n't,o
feel,o
like,o
buying,o
right,o
now,o
.,o
That,o
's,o
all,o
.,o
,
I,o
want,o
to,o
go,o
to,o
the,o
movies,o
.,o
Is,o
there,o
something,o
in,o
theaters,o
in,o
Newark,B-location
?,o
,
Are,o
there,o
other,o
movies,o
playing,o
?,o
,
What,o
are,o
the,o
show,o
times,o
of,o
Missing,B-movie_name
Link,I-movie_name
?,o
,
I,o
want,o
to,o
go,o
the,o
1st,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Do,o
you,o
know,o
the,o
price,o
of,o
the,o
ticket,o
?,o
Where,o
is,o
that,o
theater,o
?,o
,
That,o
sounds,o
great,o
.,o
,
No,o
",",o
that,o
would,o
be,o
all,o
.,o
,
I,o
want,o
to,o
see,o
a,o
movie,o
.,o
,
Around,o
SFO,B-location
would,o
be,o
good,o
.,o
,
Body,B-movie_name
Double,I-movie_name
sounds,o
good,o
.,o
What,o
time,o
is,o
it,o
showing,o
on,o
the,o
15th,B-show_date
of,I-show_date
March,I-show_date
at,o
the,o
Alamo,B-theater_name
Drafthouse,I-theater_name
Cinema,I-theater_name
,
Whis,o
is,o
the,o
price,o
of,o
the,o
ticket,o
and,o
where,o
is,o
it,o
located,o
at,o
?,o
,
Thanks,o
that,o
will,o
be,o
all,o
.,o
,
Hi,o
there,o
",",o
could,o
you,o
help,o
me,o
find,o
a,o
nice,o
movie,o
to,o
watch,o
?,o
,
Could,o
you,o
help,o
search,o
for,o
movies,o
shown,o
in,o
Livermore,B-location
?,o
,
Could,o
you,o
help,o
find,o
movies,o
of,o
the,o
Adventure,B-genre
genre,o
?,o
,
Shazam,B-movie_name
!,I-movie_name
sounds,o
great,o
!,I-movie_name
,
No,o
",",o
I,o
do,o
not,o
intend,o
to,o
purchase,o
the,o
tickets,o
now,o
.,o
,
What,o
are,o
the,o
available,o
showtimes,o
for,o
this,o
movie,o
?,o
,
I,o
would,o
like,o
to,o
watch,o
it,o
on,o
the,B-show_date
2nd,I-show_date
.,o
,
That,o
sounds,o
amazing,o
!,o
,
No,o
",",o
thank,o
you,o
for,o
your,o
help,o
!,o
,
I,o
would,o
like,o
to,o
find,o
the,o
movie,o
at,o
AMC,B-theater_name
Mercado,I-theater_name
,
In,o
Santa,B-location
Clara,I-location
and,o
would,o
like,o
to,o
watch,o
a,o
regular,B-show_type
show,o
.,o
,
Can,o
you,o
fin,o
another,o
movie,o
.,o
,
Dumbo,B-movie_name
is,o
good,o
what,o
time,o
can,o
I,o
watch,o
it,o
?,o
,
On,o
Saturday,B-show_date
this,I-show_date
week,I-show_date
.,o
,
What,o
kind,o
of,o
movie,o
is,o
it,o
?,o
,
Yes,o
",",o
that,o
is,o
good,o
.,o
,
No,o
",",o
thank,o
you,o
for,o
the,o
information,o
.,o
,
I,o
have,o
a,o
lot,o
of,o
leisure,o
time,o
and,o
i,o
am,o
going,o
to,o
make,o
use,o
of,o
it,o
.,o
Will,o
you,o
find,o
a,o
movie,o
to,o
watch,o
?,o
Actually,o
i,o
like,o
Drama,B-genre
kind,o
of,o
movies,o
,
Is,o
it,o
possible,o
to,o
check,o
for,o
movies,o
shown,o
in,o
Albany,B-location
?,o
I,o
need,o
to,o
watch,o
a,o
regular,B-show_type
show,o
.,o
,
Ok,o
Red,B-movie_name
Joan,I-movie_name
is,o
perfect,o
.,o
Please,o
tell,o
the,B-show_date
time,o
to,o
watch,o
it,o
.,o
I,o
prefer,o
the,B-show_date
date,o
is,o
on,o
the,B-show_date
5th,I-show_date
,
ok,o
that,o
's,o
all,o
i,o
needed,o
.,o
,
No,o
",",o
I,o
do,o
n't,o
want,o
.,o
Thanks,o
a,o
lot,o
for,o
you,o
kind,o
help,o
.,o
,
I,o
think,o
I,o
'd,o
like,o
to,o
see,o
a,o
movie,o
.,o
,
I,o
'd,o
like,o
to,o
go,o
to,o
the,o
AMC,B-theater_name
NewPark,I-theater_name
.,o
Can,o
you,o
tell,o
me,o
what,o
movies,o
are,o
showing,o
in,o
Newark,B-location
?,o
,
I,o
want,o
to,o
see,o
Captain,B-movie_name
Marvel,I-movie_name
.,o
Are,o
tickets,o
available,o
on,o
the,B-show_date
3rd,I-show_date
?,o
I,o
'd,o
rather,o
see,o
it,o
in,o
3d,B-show_type
.,o
,
That,o
's,o
perfect,o
.,o
,
I,o
think,o
I,o
'll,o
hold,o
off,o
.,o
,
Not,o
now,o
",",o
thanks,o
.,o
,
Can,o
you,o
recommend,o
a,o
movie,o
to,o
watch,o
?,o
,
I,o
am,o
in,o
the,o
Santa,B-location
Clara,I-location
area,o
.,o
,
What,o
time,o
does,o
Hotel,B-movie_name
Mumbai,I-movie_name
play,o
at,o
AMC,B-theater_name
Mercado,I-theater_name
IMAX,o
?,o
,
I,o
want,o
to,o
go,o
see,o
it,o
today,B-show_date
.,o
,
Thank,o
you,o
that,o
is,o
all,o
I,o
need,o
.,o
,
What,o
movies,o
are,o
there,o
to,o
watch,o
?,o
,
At,o
the,o
Concord,B-location
area,o
.,o
I,o
want,o
to,o
watch,o
an,o
Adventure,B-genre
movie,o
at,o
the,o
Veranda,B-theater_name
Luxe,I-theater_name
Cinema,I-theater_name
.,o
,
What,o
time,o
is,o
Shazam,B-movie_name
!,I-movie_name
showing,o
?,o
,
Sometime,o
on,o
the,o
6th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
.,o
,
Is,o
there,o
another,o
time,o
?,o
,
No,o
",",o
thanks,o
.,o
,
I,o
've,o
always,o
been,o
interested,o
in,o
edwards,B-theater_name
fairfield,I-theater_name
.,o
are,o
there,o
any,o
biographical,B-genre
movies,o
showing,o
?,o
,
Can,o
you,o
do,o
a,o
search,o
for,o
any,o
movies,o
in,o
fairfield,B-location
?,o
,
Breakthrough,B-movie_name
sounds,o
like,o
a,o
winner,o
to,o
me,o
!,o
,
No,o
",",o
do,o
n't,o
purchase,o
them,o
now,o
.,o
When,o
are,o
the,o
showtimes,o
?,o
,
The,o
2nd,B-show_date
of,I-show_date
March,I-show_date
would,o
be,o
great,o
and,o
if,o
you,o
could,o
book,o
a,o
regular,B-show_type
show,o
that,o
would,o
be,o
even,o
better,o
!,o
,
Sounds,o
like,o
a,o
plan,o
",",o
and,o
thanks,o
for,o
your,o
assistance,o
!,o
,
I,o
'm,o
searching,o
for,o
a,o
movie,o
to,o
watch,o
at,I-theater_name
Century,B-theater_name
at,I-theater_name
Pacific,I-theater_name
Commons,I-theater_name
.,o
,
I,o
'm,o
specifically,o
looking,o
for,o
movies,o
in,o
Fremont,B-location
.,o
,
I,o
'm,o
interested,o
in,o
Hotel,B-movie_name
Mumbai,I-movie_name
",",o
thanks,o
.,o
What,o
are,o
the,o
times,o
this,o
movie,o
is,o
available,o
?,o
I,o
'd,o
like,o
to,o
watch,o
a,o
regular,B-show_type
show,o
.,o
,
Tomorrow,B-show_date
would,o
be,o
great,o
",",o
thanks,o
.,o
,
Awesome,o
.,o
What,o
will,o
a,o
ticket,o
cost,o
me,o
?,o
Also,o
",",o
what,o
's,o
this,o
movie,o
about,o
?,o
,
You,o
've,o
been,o
very,o
helpful,o
.,o
Thanks,o
.,o
,
I,o
would,o
like,o
to,o
watch,o
a,o
movie,o
in,o
3d,B-show_type
from,o
the,o
Drama,B-genre
movie,o
genre,o
that,o
I,o
like,o
.,o
,
Could,o
you,o
find,o
me,o
movies,o
in,o
Menlo,B-location
Park,I-location
?,o
,
Red,B-movie_name
Joan,I-movie_name
sounds,o
good,o
to,o
me,o
.,o
,
No,o
",",o
I,o
will,o
hold,o
off,o
on,o
buying,o
them,o
.,o
What,o
times,o
is,o
it,o
playing,o
?,o
,
I,o
think,o
I,o
would,o
like,o
to,o
see,o
it,o
on,o
March,B-show_date
9th,I-show_date
.,o
,
Alright,o
.,o
What,o
is,o
the,o
address,o
and,o
how,o
much,o
does,o
the,o
ticket,o
cost,o
?,o
,
That,o
sounds,o
great,o
.,o
That,o
is,o
all,o
I,o
need,o
help,o
with,o
today,o
.,o
,
I,o
want,o
to,o
find,o
a,o
movie,o
to,o
watch,o
at,o
Edwards,B-theater_name
Fairfield,I-theater_name
.,o
,
Please,o
search,o
for,o
movies,o
shown,o
in,o
Fairfield,B-location
.,o
,
Are,o
any,o
other,o
movies,o
playing,o
?,o
,
I,o
want,o
to,o
watch,o
The,B-movie_name
Curse,I-movie_name
of,I-movie_name
La,I-movie_name
Llorona,I-movie_name
.,o
What,o
time,o
is,o
an,o
imax,B-show_type
show,o
available,o
on,o
March,B-show_date
1st,I-show_date
?,o
,
Sounds,o
good,o
.,o
,
Not,o
yet,o
.,o
,
No,o
",",o
thanks,o
.,o
,
Can,o
you,o
suggest,o
any,o
movies,o
?,o
,
Can,o
you,o
search,o
for,o
movies,o
at,o
Stanford,B-theater_name
Theatre,I-theater_name
around,o
Palo,B-location
Alto,I-location
?,o
,
Pillow,B-movie_name
talk,I-movie_name
sounds,o
good,o
to,o
me,o
.,o
,
I,o
do,o
n't,o
want,o
any,o
tickets,o
right,o
now,o
.,o
What,o
time,o
is,o
the,o
movie,o
showing,o
?,o
,
How,o
about,o
the,o
5th,B-show_date
of,I-show_date
this,I-show_date
month,I-show_date
?,o
,
What,o
type,o
of,o
movie,o
is,o
this,o
?,o
,
That,o
sounds,o
like,o
a,o
plan,o
.,o
,
No,o
that,o
's,o
all,o
for,o
now,o
.,o
Thanks,o
for,o
your,o
help,o
.,o
,
I,o
would,o
like,o
to,o
watch,o
a,o
movie,o
.,o
,
I,o
would,o
like,o
to,o
watch,o
a,o
Biographical,B-genre
movie,o
near,o
Morgan,B-location
Hill,I-location
.,o
,
Breakthrough,B-movie_name
sounds,o
perfect,o
.,o
,
No,o
",",o
not,o
now,o
.,o
I,o
want,o
to,o
watch,o
it,o
at,o
regular,B-show_type
show,o
times,o
at,o
CineLux,B-theater_name
Tennant,I-theater_name
Station,I-theater_name
.,o
What,o
time,o
can,o
I,o
watch,o
it,o
?,o
,
This,B-show_date
Sunday,I-show_date
.,o
,
How,o
much,o
are,o
the,o
tickets,o
?,o
,
Sounds,o
good,o
thank,o
you,o
",",o
that,o
's,o
all,o
I,o
need,o
.,o
,
Hi,o
",",o
I,o
want,o
to,o
find,o
a,o
movie,o
to,o
watch,o
this,o
weekend,o
.,o
,
I,o
like,o
crime,B-genre
movies,o
.,o
Can,o
you,o
search,o
for,o
movies,o
shown,o
in,o
San,B-location
Francisco,I-location
?,o
,
Ash,B-movie_name
Is,I-movie_name
Purest,I-movie_name
White,I-movie_name
is,o
perfect,o
.,o
,
What,o
times,o
do,o
they,o
have,o
available,o
for,o
me,o
to,o
watch,o
it,o
?,o
I,o
want,o
to,o
watch,o
it,o
This,B-show_date
Saturday,I-show_date
.,o
I,o
want,o
to,o
watch,o
a,o
Imax,o
Show,o
.,o
,
Sure,o
that,o
will,o
work,o
for,o
me,o
.,o
What,o
is,o
the,o
address,o
of,o
the,o
theater,o
?,o
,
Sounds,o
good,o
.,o
That,o
is,o
all,o
I,o
need,o
thank,o
you,o
very,o
much,o
.,o
,
I,o
'd,o
like,o
to,o
watch,o
a,o
movie,o
.,o
,
I,o
want,o
to,o
watch,o
it,o
at,I-theater_name
Century,B-theater_name
at,I-theater_name
Hayward,B-location
.,o
,
I,o
like,o
Missing,B-movie_name
Link,I-movie_name
.,o
,
No,o
",",o
not,o
right,o
now,o
.,o
,
What,o
times,o
could,o
I,o
watch,o
it,o
?,o
Are,o
there,o
any,o
imax,B-show_type
shows,o
?,o
,
I,o
want,o
to,o
watch,o
it,o
this,B-show_date
Saturday,I-show_date
.,o
,
Thank,o
you,o
.,o
That,o
is,o
all,o
.,o
,
I,o
really,o
enjoy,o
Biographical,B-genre
movies,o
and,o
was,o
thinking,o
of,o
watching,o
Century,B-theater_name
at,I-theater_name
Hayward,B-location
.,o
,
I,o
think,o
Breakthrough,B-movie_name
is,o
perfect,o
",",o
good,o
choice,o
.,o
,
No,o
.,o
I,o
would,o
like,o
to,o
watch,o
it,o
on,o
the,B-show_date
7th,I-show_date
",",o
and,o
nothing,o
fancy,o
a,o
regular,B-show_type
show,o
please,o
.,o
,
How,o
much,o
do,o
the,o
tickets,o
cost,o
?,o
,
Sounds,o
good,o
,
No,o
.,o
Thanks,o
for,o
your,o
help,o
.,o
,
Can,o
you,o
find,o
me,o
an,o
IMAX,o
showing,o
of,o
a,o
comedy,B-genre
movie,o
?,o
,
Search,o
for,o
movies,o
in,o
the,o
San,B-location
Francisco,I-location
Area,o
